Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,36,0,0.05,0.4,0.00362319
2,Intensity 2,35,0,0.1,0.4,0.000908382
3,Intensity 3,35,0,0.15,0.4,0.000374865
4,Intensity 4,34,0,0.2,0.4,0.000192581
5,Intensity 5,31,0,0.25,0.4,0.000112208
6,Intensity 6,33,0,0.3,0.4,7.10073e-05
7,Intensity 7,23,0,0.35,0.4,4.76529e-05
8,Intensity 8,13,0,0.4,0.4,3.34216e-05
9,Intensity 9,17,0,0.45,0.4,2.42617e-05
10,Intensity 10,14,0,0.5,0.4,1.8107e-05

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22,EQ23,EQ24,EQ25,EQ26,EQ27,EQ28,EQ29,EQ30,EQ31,EQ32,EQ33,EQ34,EQ35,EQ36
1,Story Drift Ratio,18,2,0.009007,0.007398,0.00461,0.00663,0.007532,0.006069,0.008094,0.009384,0.006619,0.006425,0.00966,0.005231,0.007698,0.008371,0.008998,0.008896,0.006066,0.006049,0.005419,0.006605,0.01414,0.00959,0.007533,0.007481,0.01007,0.008764,0.008265,0.01727,0.009076,0.005031,0.006659,0.0143,0.007931,0.00755,0.009785,0.008982
1,Story Drift Ratio,19,1,0.009343,0.00838,0.004113,0.008343,0.008604,0.00545,0.008628,0.008877,0.003622,0.003915,0.008628,0.00498,0.004212,0.007328,0.008876,0.009796,0.006334,0.006564,0.00658,0.006088,0.01736,0.006805,0.005481,0.005123,0.01679,0.009785,0.01059,0.005003,0.006039,0.005949,0.004373,0.01039,0.007589,0.006435,0.01021,0.01191
1,Story Drift Ratio,19,2,0.009661,0.008174,0.005343,0.007172,0.008028,0.006556,0.008636,0.02029,0.003449,0.004439,0.01045,0.005768,0.00426,0.00899,0.009868,0.0117,0.006599,0.006592,0.00581,0.007675,0.01137,0.009581,0.00747,0.003715,0.009499,0.009191,0.009302,0.005519,0.009707,0.005887,0.006993,0.0268,0.00953,0.008721,0.01117,0.006629
1,Story Drift Ratio,20,1,0.002112,0.001848,0.001408,0.002553,0.002352,0.001766,0.001751,0.001797,0.001799,0.002057,0.001671,0.00148,0.00181,0.001336,0.002053,0.004858,0.00179,0.002661,0.002745,0.003049,0.01073,0.003247,0.00342,0.002723,0.00987,0.006701,0.00609,0.003925,0.00156,0.001801,0.001416,0.006911,0.003431,0.002471,0.003282,0.00807
1,Story Drift Ratio,20,2,0.001948,0.00223,0.002779,0.001953,0.00263,0.002292,0.003179,0.001853,0.002408,0.002146,0.002128,0.001964,0.001602,0.001995,0.001834,0.006869,0.002338,0.00267,0.003096,0.003842,0.007476,0.005112,0.006102,0.003073,0.007862,0.005375,0.005214,0.004516,0.002932,0.003011,0.001815,0.003904,0.006043,0.003273,0.005069,0.007272
1,Story Drift Ratio,21,1,0.004413,0.004854,0.003041,0.00319,0.004822,0.00362,0.003654,0.001667,0.002887,0.003737,0.005505,0.003356,0.003163,0.004338,0.004311,0.007118,0.00347,0.003864,0.003431,0.00455,0.01153,0.00634,0.005746,0.003479,0.008955,0.006867,0.0063,0.003399,0.005139,0.003987,0.003777,0.00897,0.003358,0.005343,0.00285,0.007026
1,Story Drift Ratio,21,2,0.003338,0.003256,0.0022,0.004069,0.00383,0.002393,0.003465,0.001843,0.002591,0.002366,0.003704,0.002023,0.00273,0.002895,0.003651,0.008579,0.002622,0.00247,0.002851,0.004121,0.007675,0.004563,0.00522,0.002779,0.007231,0.004953,0.005031,0.00455,0.002266,0.002892,0.001383,0.004738,0.006009,0.003813,0.004603,0.009634
1,Acceleration,1,1,0.1178,0.0965,0.076,0.1118,0.1229,0.0795,0.0709,0.0823,0.0773,0.1254,0.0782,0.0691,0.0631,0.0437,0.145,0.9041,0.1259,0.2699,0.2259,0.513,1.1531,0.4995,0.3063,0.2537,0.4967,0.4796,0.6114,0.3154,0.1947,0.1386,0.0631,0.6122,0.6126,0.3232,0.3063,0.675
1,Acceleration,1,2,0.1205,0.0873,0.0771,0.0969,0.133,0.0677,0.0784,0.0528,0.0823,0.1001,0.0793,0.0676,0.0546,0.0512,0.1155,0.7683,0.1642,0.2769,0.1844,0.2972,0.8871,0.3191,0.4507,0.1853,0.6022,0.5249,0.5982,0.3249,0.1359,0.1624,0.0743,0.6549,0.6687,0.2967,0.3785,0.9684
1,Acceleration,2,1,0.1047,0.0918,0.0893,0.1346,0.1619,0.1073,0.0838,0.0857,0.0796,0.1592,0.1,0.1039,0.0669,0.0736,0.1865,0.883,0.182,0.3037,0.2499,0.4207,1.5019,0.732,0.3762,0.2694,0.5895,0.4186,0.6831,0.436,0.1426,0.1635,0.0685,0.684,0.6213,0.4012,0.3358,0.8042
